code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,No_of_Clicks,Score,final_result
AAA,2013J,31604,F,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,72,Pass
AAA,2013J,32885,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,5,69,Pass
AAA,2013J,129955,M,West Midlands Region,A Level or Equivalent,50-240%,0-35,0,210,N,1,85,Withdrawn
AAA,2013J,142326,F,North Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,65,Pass
AAA,2013J,168936,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,2,76,Pass
AAA,2013J,200860,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,4,69,Pass
AAA,2013J,228222,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,1,71,Pass
AAA,2013J,229361,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,3,81,Pass
AAA,2013J,256815,M,North Western Region,HE Qualification,50-60%,0-35,0,120,N,2,71,Pass
AAA,2013J,306107,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,1,73,Pass
AAA,2013J,306897,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,6,72,Pass
AAA,2013J,307061,F,East Midlands Region,HE Qualification,50-60%,0-35,0,60,N,3,82,Pass
AAA,2013J,319047,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,14,77,Pass
AAA,2013J,324084,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,58,Pass
AAA,2013J,346025,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,1,85,Pass
AAA,2013J,365642,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,3,68,Pass
AAA,2013J,368194,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,Y,3,54,Pass
AAA,2013J,392931,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,1,65,Pass
AAA,2013J,402470,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,3,80,Pass
AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,4,81,Pass
AAA,2013J,721259,F,South Region,Lower Than A Level,50-240%,55<=,0,210,N,1,71,Withdrawn
AAA,2013J,949618,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,6,63,Pass
AAA,2013J,1686521,F,North Western Region,Lower Than A Level,50-240%,35-55,0,210,N,4,68,Withdrawn
AAA,2013J,1763015,F,Scotland,A Level or Equivalent,50-240%,35-55,0,210,N,19,71,Withdrawn
AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,3,72,Pass
AAA,2013J,1976139,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,6,75,Pass
AAA,2013J,2139353,M,London Region,A Level or Equivalent,50-240%,35-55,0,210,N,2,65,Withdrawn
AAA,2013J,2194100,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,64,Pass
AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,9,73,Pass
AAA,2013J,2429854,M,London Region,A Level or Equivalent,50-240%,35-55,0,210,Y,2,51,Withdrawn
AAA,2013J,2470694,F,Scotland,HE Qualification,50-240%,55<=,0,210,N,1,67,Withdrawn
AAA,2013J,2521459,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,2,63,Pass
AAA,2013J,2578995,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Y,4,75,Pass
AAA,2013J,2594139,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,18,87,Pass
AAA,2013J,2641155,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,1,78,Pass
AAA,2014J,62487,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,2,78,Pass
AAA,2014J,85144,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,2,68,Pass
AAA,2014J,87431,M,South East Region,Lower Than A Level,50-240%,35-55,0,210,N,2,50,Withdrawn
AAA,2014J,174024,M,North Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,55,Pass
AAA,2014J,175447,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,14,65,Pass
AAA,2014J,199897,M,East Midlands Region,HE Qualification,50-60%,35-55,0,60,N,3,77,Pass
AAA,2014J,228383,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,60,N,1,76,Pass
AAA,2014J,237274,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,70,Pass
AAA,2014J,275792,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,3,69,Pass
AAA,2014J,281077,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,2,74,Pass
AAA,2014J,293824,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,73,Pass
AAA,2014J,294496,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,Y,1,79,Pass
AAA,2014J,304465,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,76,Pass
AAA,2014J,311235,M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,2,73,Pass
AAA,2014J,328024,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,82,Pass
AAA,2014J,330594,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,1,62,Pass
AAA,2014J,341876,M,East Anglian Region,HE Qualification,50-240%,0-35,0,210,N,10,68,Withdrawn
AAA,2014J,351336,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,8,60,Pass
AAA,2014J,382095,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,5,81,Pass
AAA,2014J,424577,M,London Region,HE Qualification,50-60%,0-35,0,120,N,1,69,Pass
AAA,2014J,468120,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,1,42,Fail
AAA,2014J,514526,M,London Region,Lower Than A Level,50-240%,0-35,0,210,Y,4,71,Withdrawn
AAA,2014J,593846,M,South Region,HE Qualification,50-240%,0-35,0,210,N,1,67,Withdrawn
AAA,2014J,598070,F,London Region,A Level or Equivalent,50-240%,0-35,0,210,N,3,71,Withdrawn
AAA,2014J,603834,F,Scotland,HE Qualification,50-60%,0-35,0,90,N,1,64,Pass
AAA,2014J,2408440,F,South Region,HE Qualification,50-240%,35-55,0,210,N,8,71,Withdrawn
AAA,2014J,721259,F,South Region,Lower Than A Level,50-240%,55<=,1,210,N,1,71,Withdrawn
AAA,2014J,1511033,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,2,73,Pass
AAA,2014J,1721270,M,South East Region,Lower Than A Level,50-60%,35-55,0,90,N,1,73,Pass
AAA,2014J,2057803,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,1,78,Pass
AAA,2014J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,N,2,65,Pass
AAA,2014J,2165164,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,1,70,Pass
AAA,2014J,2168833,M,South West Region,Lower Than A Level,50-240%,35-55,0,210,N,1,24,Withdrawn
AAA,2014J,2434159,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,65,Pass
AAA,2014J,2521865,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,Y,1,69,Pass
AAA,2014J,2551932,M,South East Region,Lower Than A Level,50-240%,0-35,0,210,N,3,240,Withdrawn
AAA,2014J,2596621,M,South West Region,A Level or Equivalent,50-60%,55<=,0,60,N,1,69,Pass
AAA,2014J,2633226,M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,2,64,Pass
AAA,2014J,2649800,M,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,2,65,Pass
AAA,2014J,2677624,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,90,N,1,70,Pass
BBB,2013B,33666,F,London Region,A Level or Equivalent,50-240%,0-35,1,210,N,4,58,Withdrawn
BBB,2013B,34756,F,East Midlands Region,Lower Than A Level,50-240%,0-35,1,210,N,7,71,Withdrawn
BBB,2013B,34863,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,2,64,Pass
BBB,2013B,82741,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,1,68,Pass
BBB,2013B,83254,F,London Region,HE Qualification,50-60%,35-55,0,60,N,1,77,Pass
BBB,2013B,86291,F,Wales,HE Qualification,50-240%,35-55,0,210,N,1,87,Withdrawn
BBB,2013B,92993,F,East Anglian Region,Lower Than A Level,50-60%,0-35,1,135,N,1,63,Pass
BBB,2013B,126322,F,Scotland,A Level or Equivalent,50-60%,35-55,1,60,N,1,65,Pass
BBB,2013B,133155,F,Yorkshire Region,HE Qualification,50-60%,35-55,0,60,N,1,87,Pass
BBB,2013B,152929,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,3,73,Pass
BBB,2013B,154540,F,North Western Region,HE Qualification,50-60%,0-35,0,60,N,2,83,Pass
BBB,2013B,165243,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,1,80,Pass
BBB,2013B,177639,F,Wales,Lower Than A Level,50-240%,0-35,1,210,N,1,71,Withdrawn
BBB,2013B,187793,F,North Western Region,Lower Than A Level,50-60%,35-55,1,120,Y,1,50,Fail
BBB,2013B,193822,F,Wales,Lower Than A Level,50-60%,35-55,0,60,Y,2,70,Pass
BBB,2013B,198956,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,1,89,Pass
BBB,2013B,248103,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,16,77,Pass
BBB,2013B,251351,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,1,82,Pass
BBB,2013B,252652,F,London Region,A Level or Equivalent,50-240%,35-55,0,210,N,1,75,Withdrawn
BBB,2013B,265958,F,North Western Region,Lower Than A Level,50-240%,0-35,2,210,N,1,80,Withdrawn
BBB,2013B,281564,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,1,60,Pass
BBB,2013B,285912,F,Wales,HE Qualification,50-60%,35-55,0,90,N,1,83,Pass
BBB,2013B,288380,F,South West Region,Lower Than A Level,50-60%,0-35,3,120,Y,1,54,Fail
BBB,2013B,291037,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,120,N,1,61,Pass
BBB,2013B,297484,F,North Region,A Level or Equivalent,50-60%,0-35,1,60,N,1,88,Pass
BBB,2013B,335600,F,Wales,Lower Than A Level,50-60%,0-35,3,150,N,1,56,Fail
BBB,2013B,351271,F,Scotland,HE Qualification,50-60%,0-35,0,120,N,7,75,Pass
BBB,2013B,354895,F,East Midlands Region,Lower Than A Level,50-240%,0-35,0,210,N,2,83,Withdrawn
BBB,2013B,357030,F,South West Region,Lower Than A Level,50-240%,35-55,0,210,N,1,70,Withdrawn
BBB,2013B,360188,F,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,9,93,Pass
BBB,2013B,360877,M,South Region,HE Qualification,50-60%,0-35,1,120,N,1,82,Pass
BBB,2013B,361603,M,North Western Region,A Level or Equivalent,50-60%,0-35,1,60,N,2,80,Pass
BBB,2013B,362760,F,Wales,A Level or Equivalent,50-60%,0-35,0,180,N,1,43,Fail
BBB,2013B,367304,F,London Region,A Level or Equivalent,50-60%,0-35,2,60,N,1,60,Fail
BBB,2013B,378721,F,Wales,Lower Than A Level,50-240%,35-55,0,210,N,4,65,Withdrawn
BBB,2013B,380151,F,London Region,A Level or Equivalent,50-240%,0-35,0,210,Y,2,71,Withdrawn
BBB,2013B,385034,F,East Midlands Region,A Level or Equivalent,50-240%,0-35,0,210,N,1,68,Withdrawn
BBB,2013B,388410,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,1,74,Fail
BBB,2013B,392281,F,North Region,A Level or Equivalent,50-240%,0-35,0,210,N,5,73,Withdrawn
BBB,2013B,398084,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,1,85,Pass
BBB,2013B,400469,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,60,N,3,85,Pass
BBB,2013B,406974,M,West Midlands Region,A Level or Equivalent,50-240%,0-35,0,210,N,8,81,Withdrawn
BBB,2013B,408112,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,Y,1,65,Pass
BBB,2013B,416654,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,1,72,Pass
BBB,2013B,426838,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,1,84,Pass
BBB,2013B,429038,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,3,83,Pass
BBB,2013B,431071,F,Ireland,Lower Than A Level,50-240%,0-35,1,210,N,1,240,Withdrawn
BBB,2013B,433755,M,South West Region,A Level or Equivalent,50-60%,0-35,1,180,N,4,90,Pass
BBB,2013B,434192,F,Wales,A Level or Equivalent,50-60%,0-35,2,120,N,1,85,Pass
BBB,2013B,442183,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,120,N,1,83,Pass
BBB,2013B,445889,F,London Region,A Level or Equivalent,50-60%,35-55,1,60,N,1,55,Pass
BBB,2013B,468021,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,2,120,N,1,51,Fail
BBB,2013B,472348,F,London Region,No Formal quals,50-240%,0-35,1,210,N,2,38,Withdrawn
BBB,2013B,476369,F,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,1,90,Pass
BBB,2013B,476816,F,London Region,A Level or Equivalent,50-240%,0-35,1,210,N,2,74,Withdrawn
BBB,2013B,477835,F,South West Region,A Level or Equivalent,50-240%,0-35,0,210,N,1,63,Withdrawn
BBB,2013B,480382,M,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,4,72,Pass
BBB,2013B,480815,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,1,57,Pass
BBB,2013B,482766,F,South Region,HE Qualification,50-60%,35-55,0,120,N,1,70,Pass
BBB,2013B,482945,M,Wales,Lower Than A Level,50-240%,35-55,0,210,Y,1,58,Withdrawn
BBB,2013B,490110,F,West Midlands Region,A Level or Equivalent,50-240%,0-35,0,210,N,2,71,Withdrawn
BBB,2013B,494840,F,London Region,A Level or Equivalent,50-60%,35-55,1,240,N,2,77,Withdrawn
BBB,2013B,496070,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,3,65,Pass
BBB,2013B,497088,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,7,83,Pass
BBB,2013B,497278,F,East Midlands Region,A Level or Equivalent,50-240%,0-35,0,210,Y,1,65,Withdrawn
BBB,2013B,499483,F,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,60,Pass
BBB,2013B,502604,F,West Midlands Region,HE Qualification,50-60%,0-35,0,90,N,1,65,Pass
BBB,2013B,503878,F,South West Region,Lower Than A Level,50-240%,0-35,0,210,Y,7,66,Withdrawn
BBB,2013B,504689,F,Yorkshire Region,A Level or Equivalent,50-240%,0-35,0,210,N,1,71,Withdrawn
BBB,2013B,505417,F,South East Region,A Level or Equivalent,50-240%,0-35,1,210,Y,1,67,Withdrawn
BBB,2013B,505595,F,London Region,Lower Than A Level,50-60%,0-35,1,210,Y,1,68,Withdrawn
BBB,2013B,507320,M,North Western Region,Lower Than A Level,50-240%,0-35,0,210,N,11,71,Withdrawn
BBB,2013B,507359,F,London Region,A Level or Equivalent,50-60%,35-55,1,120,N,3,80,Pass
BBB,2013B,507817,M,East Midlands Region,Lower Than A Level,50-60%,0-35,1,120,N,1,55,Fail
BBB,2013B,508537,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,94,Pass
BBB,2013B,509737,F,Scotland,Lower Than A Level,50-60%,35-55,1,120,N,1,71,Fail
BBB,2013B,510556,F,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,1,77,Pass
BBB,2013B,511050,M,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,1,80,Pass
BBB,2013B,511306,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,3,90,Pass
BBB,2013B,511459,F,Scotland,Lower Than A Level,50-60%,35-55,1,120,N,7,53,Pass
BBB,2013B,512995,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,72,Pass
BBB,2013B,513315,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,5,54,Pass
BBB,2013B,514140,M,Wales,Lower Than A Level,50-60%,35-55,0,120,N,2,61,Pass
BBB,2013B,514951,F,West Midlands Region,A Level or Equivalent,50-240%,35-55,0,210,N,2,71,Withdrawn
BBB,2013B,515959,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,4,74,Pass
BBB,2013B,516057,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,Y,1,85,Pass
BBB,2013B,516475,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,85,Pass
BBB,2013B,517043,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,120,N,3,65,Pass
BBB,2013B,518189,F,South East Region,Lower Than A Level,50-60%,0-35,0,120,N,3,75,Pass
BBB,2013B,518876,F,Wales,Lower Than A Level,50-60%,0-35,0,150,N,2,68,Pass
BBB,2013B,518970,M,North Western Region,A Level or Equivalent,50-60%,0-35,1,120,N,2,65,Pass
BBB,2013B,521764,F,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,72,Pass
BBB,2013B,522090,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,73,Pass
BBB,2013B,524101,F,North Region,Lower Than A Level,50-240%,35-55,1,210,N,1,75,Withdrawn
BBB,2013B,524452,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,82,Pass
BBB,2013B,528175,F,West Midlands Region,Lower Than A Level,50-240%,0-35,0,210,Y,3,71,Withdrawn
BBB,2013B,528904,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,2,84,Pass
BBB,2013B,530245,F,West Midlands Region,A Level or Equivalent,50-240%,35-55,1,210,N,5,71,Withdrawn
BBB,2013B,530398,F,East Anglian Region,Lower Than A Level,50-240%,35-55,1,210,N,1,71,Withdrawn
BBB,2013B,530987,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,8,45,Pass
BBB,2013B,531205,F,South West Region,Lower Than A Level,50-240%,0-35,0,210,N,1,71,Withdrawn
BBB,2013B,531235,F,Yorkshire Region,A Level or Equivalent,50-240%,0-35,0,210,N,5,71,Withdrawn
BBB,2013B,531634,F,North Region,HE Qualification,50-60%,0-35,0,120,N,1,39,Fail
BBB,2013B,532534,M,North Region,Lower Than A Level,50-60%,0-35,0,60,Y,1,45,Fail
BBB,2013B,532742,F,North Western Region,Lower Than A Level,50-240%,35-55,0,210,N,1,71,Withdrawn
BBB,2013B,534709,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,2,64,Pass
BBB,2013B,534983,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,1,65,Pass
BBB,2013B,535755,F,North Western Region,HE Qualification,50-60%,0-35,0,60,N,7,70,Pass
BBB,2013B,536203,F,West Midlands Region,Lower Than A Level,50-240%,35-55,0,210,N,1,45,Withdrawn
BBB,2013B,537255,F,North Region,Lower Than A Level,50-60%,0-35,0,60,N,10,80,Pass
BBB,2013B,537704,F,South Region,Lower Than A Level,50-60%,35-55,0,60,N,1,65,Pass
BBB,2013B,538138,F,North Region,A Level or Equivalent,50-240%,35-55,0,210,N,1,65,Withdrawn
BBB,2013B,538221,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,5,65,Pass
BBB,2013B,541048,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,3,45,Fail
BBB,2013B,541363,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,2,67,Pass
BBB,2013B,541523,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,1,90,Pass
BBB,2013B,541808,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,69,Pass
BBB,2013B,541973,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,1,45,Fail
BBB,2013B,543356,F,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,1,75,Pass
BBB,2013B,544632,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,Y,1,66,Pass
BBB,2013B,544639,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,2,40,Fail
BBB,2013B,544642,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,76,Pass
BBB,2013B,545697,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,Y,6,57,Pass
BBB,2013B,545725,F,Scotland,HE Qualification,50-240%,0-35,0,210,N,10,77,Withdrawn
BBB,2013B,546811,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,2,54,Pass
BBB,2013B,546837,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,65,Pass
BBB,2013B,546909,F,London Region,Lower Than A Level,50-60%,35-55,0,60,Y,1,60,Fail
BBB,2013B,547409,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,1,61,Fail
BBB,2013B,547466,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,1,68,Pass
BBB,2013B,547892,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,2,80,Pass
BBB,2013B,548344,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,1,48,Fail
BBB,2013B,548488,F,South East Region,A Level or Equivalent,50-240%,0-35,0,210,Y,5,74,Withdrawn
BBB,2013B,548838,F,South West Region,HE Qualification,50-60%,35-55,0,60,N,6,60,Pass
BBB,2013B,548921,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,2,63,Pass
BBB,2013B,549009,F,London Region,No Formal quals,50-240%,0-35,0,210,N,1,24,Withdrawn
BBB,2013B,549204,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,1,40,Fail
BBB,2013B,549568,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,65,Pass
BBB,2013B,549590,F,London Region,Lower Than A Level,50-240%,0-35,0,210,N,1,57,Withdrawn
BBB,2013B,549651,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,1,68,Pass
BBB,2013B,549754,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,5,87,Pass
BBB,2013B,549873,F,North Western Region,A Level or Equivalent,50-240%,0-35,0,210,N,1,65,Withdrawn
BBB,2013B,550106,F,East Midlands Region,Lower Than A Level,50-240%,0-35,0,210,N,3,240,Withdrawn
BBB,2013B,550278,F,North Region,Lower Than A Level,50-240%,35-55,0,210,N,2,51,Withdrawn
BBB,2013B,550707,M,Wales,A Level or Equivalent,50-60%,35-55,0,120,N,6,88,Pass
BBB,2013B,550898,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,Y,1,50,Fail
BBB,2013B,551053,F,Wales,Lower Than A Level,50-240%,35-55,0,210,Y,15,65,Withdrawn
BBB,2013B,551172,F,Scotland,A Level or Equivalent,50-240%,0-35,0,210,Y,1,71,Withdrawn
BBB,2013B,551655,F,Scotland,Lower Than A Level,50-240%,0-35,0,210,N,1,71,Withdrawn
BBB,2013B,551938,F,North Region,Lower Than A Level,50-60%,0-35,0,60,N,2,77,Pass
BBB,2013B,552640,F,West Midlands Region,Lower Than A Level,50-240%,0-35,0,210,N,1,71,Withdrawn
BBB,2013B,552822,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,4,72,Pass
BBB,2013B,552894,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,3,71,Pass
BBB,2013B,554083,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,74,Pass
BBB,2013B,554226,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,3,65,Pass
BBB,2013B,554783,F,North Region,Lower Than A Level,50-240%,0-35,0,210,N,1,71,Withdrawn
BBB,2013B,555309,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,6,86,Pass
BBB,2013B,555670,F,London Region,Lower Than A Level,50-60%,35-55,0,60,N,1,78,Pass
BBB,2013B,555672,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,4,75,Pass
BBB,2013B,555837,F,West Midlands Region,A Level or Equivalent,50-240%,35-55,0,210,N,171,34,Withdrawn
BBB,2013B,555909,F,London Region,Lower Than A Level,50-240%,0-35,0,210,Y,5,75,Withdrawn
BBB,2013B,5524077,M,Wales,A Level or Equivalent,50-240%,0-35,0,210,N,1,71,Withdrawn
BBB,2013B,556318,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,1,43,Fail
BBB,2013B,556349,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,67,Pass
BBB,2013B,556502,F,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,1,87,Pass
BBB,2013B,556605,F,London Region,HE Qualification,50-60%,35-55,0,60,N,5,63,Pass
BBB,2013B,556988,F,South West Region,Lower Than A Level,50-240%,0-35,0,210,N,1,71,Withdrawn
BBB,2013B,556990,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,1,93,Pass
BBB,2013B,556997,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,3,85,Pass
BBB,2013B,557775,F,South East Region,HE Qualification,50-60%,0-35,0,60,N,1,80,Pass
BBB,2013B,558068,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,1,75,Pass
BBB,2013B,558146,F,South East Region,Lower Than A Level,50-240%,0-35,0,210,N,1,71,Withdrawn
BBB,2013B,558250,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,3,69,Pass
BBB,2013B,558654,F,North Region,A Level or Equivalent,50-240%,0-35,0,210,N,1,78,Withdrawn
BBB,2013B,558747,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,61,Pass
